ID	token	tag

173978	All	O
173979	day	O
173980	he	O
173981	hung	O
173982	round	O
173983	the	B-LOC
173984	cove	I-LOC
173985	or	O
173986	upon	O
173987	the	B-LOC
173988	cliffs	I-LOC
173989	with	O
173990	a	O
173991	brass	O
173992	telescope	O
173993	;	O
173994	all	O
173995	evening	O
173996	he	O
173997	sat	O
173998	in	O
173999	a	O
174000	corner	O
174001	of	O
174002	the	O
174003	parlour	O
174004	next	O
174005	the	O
174006	fire	O
174007	and	O
174008	drank	O
174009	rum	O
174010	and	O
174011	water	O
174012	very	O
174013	strong	O
174014	.	O

174015	Mostly	O
174016	he	O
174017	would	O
174018	not	O
174019	speak	O
174020	when	O
174021	spoken	O
174022	to	O
174023	,	O
174024	only	O
174025	look	O
174026	up	O
174027	sudden	O
174028	and	O
174029	fierce	O
174030	and	O
174031	blow	O
174032	through	O
174033	his	O
174034	nose	O
174035	like	O
174036	a	O
174037	fog-horn	O
174038	;	O
174039	and	O
174040	we	O
174041	and	O
174042	the	O
174043	people	O
174044	who	O
174045	came	O
174046	about	O
174047	our	O
174048	house	O
174049	soon	O
174050	learned	O
174051	to	O
174052	let	O
174053	him	O
174054	be	O
174055	.	O

174056	Every	O
174057	day	O
174058	when	O
174059	he	O
174060	came	O
174061	back	O
174062	from	O
174063	his	O
174064	stroll	O
174065	he	O
174066	would	O
174067	ask	O
174068	if	O
174069	any	O
174070	seafaring	B-PER
174071	men	I-PER
174072	had	O
174073	gone	O
174074	by	O
174075	along	O
174076	the	O
174077	road	O
174078	.	O

174079	At	O
174080	first	O
174081	we	O
174082	thought	O
174083	it	O
174084	was	O
174085	the	O
174086	want	O
174087	of	O
174088	company	O
174089	of	O
174090	his	O
174091	own	O
174092	kind	O
174093	that	O
174094	made	O
174095	him	O
174096	ask	O
174097	this	O
174098	question	O
174099	,	O
174100	but	O
174101	at	O
174102	last	O
174103	we	O
174104	began	O
174105	to	O
174106	see	O
174107	he	O
174108	was	O
174109	desirous	O
174110	to	O
174111	avoid	O
174112	them	O
174113	.	O

174114	When	O
174115	a	B-PER
174116	seaman	I-PER
174117	did	O
174118	put	O
174119	up	O
174120	at	O
174121	the	O
174122	Admiral	O
174123	Benbow	O
174124	(	O
174125	as	O
174126	now	O
174127	and	O
174128	then	O
174129	some	O
174130	did	O
174131	,	O
174132	making	O
174133	by	O
174134	the	O
174135	coast	O
174136	road	O
174137	for	O
174138	Bristol	B-LOC
174139	)	O
174140	he	O
174141	would	O
174142	look	O
174143	in	O
174144	at	O
174145	him	O
174146	through	O
174147	the	O
174148	curtained	O
174149	door	O
174150	before	O
174151	he	O
174152	entered	O
174153	the	O
174154	parlour	O
174155	;	O
174156	and	O
174157	he	O
174158	was	O
174159	always	O
174160	sure	O
174161	to	O
174162	be	O
174163	as	O
174164	silent	O
174165	as	O
174166	a	O
174167	mouse	O
174168	when	O
174169	any	O
174170	such	O
174171	was	O
174172	present	O
174173	.	O

174174	For	O
174175	me	O
174176	,	O
174177	at	O
174178	least	O
174179	,	O
174180	there	O
174181	was	O
174182	no	O
174183	secret	O
174184	about	O
174185	the	O
174186	matter	O
174187	,	O
174188	for	O
174189	I	O
174190	was	O
174191	,	O
174192	in	O
174193	a	O
174194	way	O
174195	,	O
174196	a	B-PER
174197	sharer	I-PER
174198	in	O
174199	his	O
174200	alarms	O
174201	.	O

174202	He	O
174203	had	O
174204	taken	O
174205	me	O
174206	aside	O
174207	one	O
174208	day	O
174209	and	O
174210	promised	O
174211	me	O
174212	a	O
174213	silver	O
174214	fourpenny	O
174215	on	O
174216	the	O
174217	first	O
174218	of	O
174219	every	O
174220	month	O
174221	if	O
174222	I	O
174223	would	O
174224	only	O
174225	keep	O
174226	my	O
174227	""""	O
174228	weather-eye	O
174229	open	O
174230	for	O
174231	a	B-PER
174232	seafaring	I-PER
174233	man	I-PER
174234	with	O
174235	one	O
174236	leg	O
174237	""""	O
174238	and	O
174239	let	O
174240	him	O
174241	know	O
174242	the	O
174243	moment	O
174244	he	O
174245	appeared	O
174246	.	O

174247	Often	O
174248	enough	O
174249	when	O
174250	the	O
174251	first	O
174252	of	O
174253	the	O
174254	month	O
174255	came	O
174256	round	O
174257	and	O
174258	I	O
174259	applied	O
174260	to	O
174261	him	O
174262	for	O
174263	my	O
174264	wage	O
174265	,	O
174266	he	O
174267	would	O
174268	only	O
174269	blow	O
174270	through	O
174271	his	O
174272	nose	O
174273	at	O
174274	me	O
174275	and	O
174276	stare	O
174277	me	O
174278	down	O
174279	,	O
174280	but	O
174281	before	O
174282	the	O
174283	week	O
174284	was	O
174285	out	O
174286	he	O
174287	was	O
174288	sure	O
174289	to	O
174290	think	O
174291	better	O
174292	of	O
174293	it	O
174294	,	O
174295	bring	O
174296	me	O
174297	my	O
174298	four-penny	O
174299	piece	O
174300	,	O
174301	and	O
174302	repeat	O
174303	his	O
174304	orders	O
174305	to	O
174306	look	O
174307	out	O
174308	for	O
174309	""""	O
174310	the	B-PER
174311	seafaring	I-PER
174312	man	I-PER
174313	with	O
174314	one	O
174315	leg	O
174316	.	O
174317	""""	O

174318	How	O
174319	that	B-PER
174320	personage	I-PER
174321	haunted	O
174322	my	O
174323	dreams	O
174324	,	O
174325	I	O
174326	need	O
174327	scarcely	O
174328	tell	O
174329	you	O
174330	.	O

174331	On	O
174332	stormy	O
174333	nights	O
174334	,	O
174335	when	O
174336	the	O
174337	wind	O
174338	shook	O
174339	the	O
174340	four	O
174341	corners	O
174342	of	O
174343	the	O
174344	house	O
174345	and	O
174346	the	O
174347	surf	O
174348	roared	O
174349	along	O
174350	the	B-LOC
174351	cove	I-LOC
174352	and	O
174353	up	O
174354	the	B-LOC
174355	cliffs	I-LOC
174356	,	O
174357	I	O
174358	would	O
174359	see	O
174360	him	O
174361	in	O
174362	a	O
174363	thousand	O
174364	forms	O
174365	,	O
174366	and	O
174367	with	O
174368	a	O
174369	thousand	O
174370	diabolical	O
174371	expressions	O
174372	.	O

174373	Now	O
174374	the	O
174375	leg	O
174376	would	O
174377	be	O
174378	cut	O
174379	off	O
174380	at	O
174381	the	O
174382	knee	O
174383	,	O
174384	now	O
174385	at	O
174386	the	O
174387	hip	O
174388	;	O
174389	now	O
174390	he	O
174391	was	O
174392	a	B-PER
174393	monstrous	I-PER
174394	kind	I-PER
174395	of	I-PER
174396	a	I-PER
174397	creature	I-PER
174398	who	I-PER
174399	had	I-PER
174400	never	I-PER
174401	had	I-PER
174402	but	I-PER
174403	the	I-PER
174404	one	I-PER
174405	leg	I-PER
174406	,	I-PER
174407	and	I-PER
174408	that	I-PER
174409	in	I-PER
174410	the	I-PER
174411	middle	I-PER
174412	of	I-PER
174413	his	I-PER
174414	body	I-PER
174415	.	O

174416	To	O
174417	see	O
174418	him	O
174419	leap	O
174420	and	O
174421	run	O
174422	and	O
174423	pursue	O
174424	me	O
174425	over	O
174426	hedge	O
174427	and	O
174428	ditch	O
174429	was	O
174430	the	O
174431	worst	O
174432	of	O
174433	nightmares	O
174434	.	O

174435	And	O
174436	altogether	O
174437	I	O
174438	paid	O
174439	pretty	O
174440	dear	O
174441	for	O
174442	my	O
174443	monthly	O
174444	fourpenny	O
174445	piece	O
174446	,	O
174447	in	O
174448	the	O
174449	shape	O
174450	of	O
174451	these	O
174452	abominable	O
174453	fancies	O
174454	.	O

174455	But	O
174456	though	O
174457	I	O
174458	was	O
174459	so	O
174460	terrified	O
174461	by	O
174462	the	O
174463	idea	O
174464	of	O
174465	the	B-PER
174466	seafaring	I-PER
174467	man	I-PER
174468	with	O
174469	one	O
174470	leg	O
174471	,	O
174472	I	O
174473	was	O
174474	far	O
174475	less	O
174476	afraid	O
174477	of	O
174478	the	B-PER
174479	captain	I-PER
174480	himself	I-PER
174481	than	O
174482	anybody	B-PER
174483	else	I-PER
174484	who	I-PER
174485	knew	I-PER
174486	him	I-PER
174487	.	O

174488	There	O
174489	were	O
174490	nights	O
174491	when	O
174492	he	O
174493	took	O
174494	a	O
174495	deal	O
174496	more	O
174497	rum	O
174498	and	O
174499	water	O
174500	than	O
174501	his	O
174502	head	O
174503	would	O
174504	carry	O
174505	;	O
174506	and	O
174507	then	O
174508	he	O
174509	would	O
174510	sometimes	O
174511	sit	O
174512	and	O
174513	sing	O
174514	his	O
174515	wicked	O
174516	,	O
174517	old	O
174518	,	O
174519	wild	O
174520	sea-songs	O
174521	,	O
174522	minding	O
174523	nobody	B-PER
174524	;	O
174525	but	O
174526	sometimes	O
174527	he	O
174528	would	O
174529	call	O
174530	for	O
174531	glasses	O
174532	round	O
174533	and	O
174534	force	O
174535	all	O
174536	the	B-PER
174537	trembling	I-PER
174538	company	I-PER
174539	to	O
174540	listen	O
174541	to	O
174542	his	O
174543	stories	O
174544	or	O
174545	bear	O
174546	a	O
174547	chorus	O
174548	to	O
174549	his	O
174550	singing	O
174551	.	O

174552	Often	O
174553	I	O
174554	have	O
174555	heard	O
174556	the	O
174557	house	O
174558	shaking	O
174559	with	O
174560	""""	O
174561	Yo-ho-ho	O
174562	,	O
174563	and	O
174564	a	O
174565	bottle	O
174566	of	O
174567	rum	O
174568	,	O
174569	""""	O
174570	all	O
174571	the	B-PER
174572	neighbours	I-PER
174573	joining	O
174574	in	O
174575	for	O
174576	dear	O
174577	life	O
174578	,	O
174579	with	O
174580	the	O
174581	fear	O
174582	of	O
174583	death	O
174584	upon	O
174585	them	O
174586	,	O
174587	and	O
174588	each	O
174589	singing	O
174590	louder	O
174591	than	O
174592	the	O
174593	other	O
174594	to	O
174595	avoid	O
174596	remark	O
174597	.	O

174598	For	O
174599	in	O
174600	these	O
174601	fits	O
174602	he	O
174603	was	O
174604	the	B-PER
174605	most	I-PER
174606	overriding	I-PER
174607	companion	I-PER
174608	ever	O
174609	known	O
174610	;	O
174611	he	O
174612	would	O
174613	slap	O
174614	his	O
174615	hand	O
174616	on	O
174617	the	O
174618	table	O
174619	for	O
174620	silence	O
174621	all	O
174622	round	O
174623	;	O
174624	he	O
174625	would	O
174626	fly	O
174627	up	O
174628	in	O
174629	a	O
174630	passion	O
174631	of	O
174632	anger	O
174633	at	O
174634	a	O
174635	question	O
174636	,	O
174637	or	O
174638	sometimes	O
174639	because	O
174640	none	O
174641	was	O
174642	put	O
174643	,	O
174644	and	O
174645	so	O
174646	he	O
174647	judged	O
174648	the	B-PER
174649	company	I-PER
174650	was	O
174651	not	O
174652	following	O
174653	his	O
174654	story	O
174655	.	O

174656	Nor	O
174657	would	O
174658	he	O
174659	allow	O
174660	anyone	B-PER
174661	to	O
174662	leave	O
174663	the	O
174664	inn	O
174665	till	O
174666	he	O
174667	had	O
174668	drunk	O
174669	himself	O
174670	sleepy	O
174671	and	O
174672	reeled	O
174673	off	O
174674	to	O
174675	bed	O
174676	.	O

174677	His	O
174678	stories	O
174679	were	O
174680	what	O
174681	frightened	O
174682	people	B-PER
174683	worst	O
174684	of	O
174685	all	O
174686	.	O

174687	Dreadful	O
174688	stories	O
174689	they	O
174690	were	O
174691	--	O
174692	about	O
174693	hanging	O
174694	,	O
174695	and	O
174696	walking	O
174697	the	O
174698	plank	O
174699	,	O
174700	and	O
174701	storms	O
174702	at	B-LOC
174703	sea	I-LOC
174704	,	O
174705	and	O
174706	the	B-LOC
174707	Dry	I-LOC
174708	Tortugas	I-LOC
174709	,	O
174710	and	O
174711	wild	O
174712	deeds	O
174713	and	O
174714	places	B-LOC
174715	on	O
174716	the	B-LOC
174717	Spanish	I-LOC
174718	Main	I-LOC
174719	.	O

174720	By	O
174721	his	O
174722	own	O
174723	account	O
174724	he	O
174725	must	O
174726	have	O
174727	lived	O
174728	his	O
174729	life	O
174730	among	O
174731	some	B-PER
174732	of	I-PER
174733	the	I-PER
174734	wickedest	I-PER
174735	men	I-PER
174736	that	O
174737	God	B-PER
174738	ever	O
174739	allowed	O
174740	upon	O
174741	the	B-LOC
174742	sea	I-LOC
174743	,	O
174744	and	O
174745	the	O
174746	language	O
174747	in	O
174748	which	O
174749	he	O
174750	told	O
174751	these	O
174752	stories	O
174753	shocked	O
174754	our	B-PER
174755	plain	I-PER
174756	country	I-PER
174757	people	I-PER
174758	almost	O
174759	as	O
174760	much	O
174761	as	O
174762	the	O
174763	crimes	O
174764	that	O
174765	he	O
174766	described	O
174767	.	O

174768	My	B-PER
174769	father	I-PER
174770	was	O
174771	always	O
174772	saying	O
174773	the	O
174774	inn	O
174775	would	O
174776	be	O
174777	ruined	O
174778	,	O
174779	for	O
174780	people	B-PER
174781	would	O
174782	soon	O
174783	cease	O
174784	coming	O
174785	there	O
174786	to	O
174787	be	O
174788	tyrannized	O
174789	over	O
174790	and	O
174791	put	O
174792	down	O
174793	,	O
174794	and	O
174795	sent	O
174796	shivering	O
174797	to	O
174798	their	O
174799	beds	O
174800	;	O
174801	but	O
174802	I	O
174803	really	O
174804	believe	O
174805	his	O
174806	presence	O
174807	did	O
174808	us	O
174809	good	O
174810	.	O

174811	People	B-PER
174812	were	O
174813	frightened	O
174814	at	O
174815	the	O
174816	time	O
174817	,	O
174818	but	O
174819	on	O
174820	looking	O
174821	back	O
174822	they	O
174823	rather	O
174824	liked	O
174825	it	O
174826	;	O
174827	it	O
174828	was	O
174829	a	O
174830	fine	O
174831	excitement	O
174832	in	O
174833	a	O
174834	quiet	O
174835	country	O
174836	life	O
174837	,	O
174838	and	O
174839	there	O
174840	was	O
174841	even	O
174842	a	B-PER
174843	party	I-PER
174844	of	I-PER
174845	the	I-PER
174846	younger	I-PER
174847	men	I-PER
174848	who	O
174849	pretended	O
174850	to	O
174851	admire	O
174852	him	O
174853	,	O
174854	calling	O
174855	him	O
174856	a	B-PER
174857	""""	I-PER
174858	true	I-PER
174859	sea-dog	I-PER
174860	""""	I-PER
174861	and	O
174862	a	B-PER
174863	""""	I-PER
174864	real	I-PER
174865	old	I-PER
174866	salt	I-PER
174867	""""	I-PER
174868	and	O
174869	such	O
174870	like	O
174871	names	O
174872	,	O
174873	and	O
174874	saying	O
174875	there	O
174876	was	O
174877	the	O
174878	sort	O
174879	of	O
174880	man	O
174881	that	O
174882	made	O
174883	England	B-LOC
174884	terrible	O
174885	at	O
174886	sea	B-LOC
174887	.	O

174888	In	O
174889	one	O
174890	way	O
174891	,	O
174892	indeed	O
174893	,	O
174894	he	O
174895	bade	O
174896	fair	O
174897	to	O
174898	ruin	O
174899	us	O
174900	,	O
174901	for	O
174902	he	O
174903	kept	O
174904	on	O
174905	staying	O
174906	week	O
174907	after	O
174908	week	O
174909	,	O
174910	and	O
174911	at	O
174912	last	O
174913	month	O
174914	after	O
174915	month	O
174916	,	O
174917	so	O
174918	that	O
174919	all	O
174920	the	O
174921	money	O
174922	had	O
174923	been	O
174924	long	O
174925	exhausted	O
174926	,	O
174927	and	O
174928	still	O
174929	my	B-PER
174930	father	I-PER
174931	never	O
174932	plucked	O
174933	up	O
174934	the	O
174935	heart	O
174936	to	O
174937	insist	O
174938	on	O
174939	having	O
174940	more	O
174941	.	O

174942	If	O
174943	ever	O
174944	he	O
174945	mentioned	O
174946	it	O
174947	,	O
174948	the	B-PER
174949	captain	I-PER
174950	blew	O
174951	through	O
174952	his	O
174953	nose	O
174954	so	O
174955	loudly	O
174956	that	O
174957	you	O
174958	might	O
174959	say	O
174960	he	O
174961	roared	O
174962	,	O
174963	and	O
174964	stared	O
174965	my	B-PER
174966	poor	I-PER
174967	father	I-PER
174968	out	O
174969	of	O
174970	the	O
174971	room	O
174972	.	O

174973	I	O
174974	have	O
174975	seen	O
174976	him	O
174977	wringing	O
174978	his	O
174979	hands	O
174980	after	O
174981	such	O
174982	a	O
174983	rebuff	O
174984	,	O
174985	and	O
174986	I	O
174987	am	O
174988	sure	O
174989	the	O
174990	annoyance	O
174991	and	O
174992	the	O
174993	terror	O
174994	he	O
174995	lived	O
174996	in	O
174997	must	O
174998	have	O
174999	greatly	O
175000	hastened	O
175001	his	O
175002	early	O
175003	and	O
175004	unhappy	O
175005	death	O
175006	.	O

175007	All	O
175008	the	O
175009	time	O
175010	he	O
175011	lived	O
175012	with	O
175013	us	O
175014	the	B-PER
175015	captain	I-PER
175016	made	O
175017	no	O
175018	change	O
175019	whatever	O
175020	in	O
175021	his	O
175022	dress	O
175023	but	O
175024	to	O
175025	buy	O
175026	some	O
175027	stockings	O
175028	from	O
175029	a	B-PER
175030	hawker	I-PER
175031	.	O

175032	One	O
175033	of	O
175034	the	O
175035	cocks	O
175036	of	O
175037	his	O
175038	hat	O
175039	having	O
175040	fallen	O
175041	down	O
175042	,	O
175043	he	O
175044	let	O
175045	it	O
175046	hang	O
175047	from	O
175048	that	O
175049	day	O
175050	forth	O
175051	,	O
175052	though	O
175053	it	O
175054	was	O
175055	a	O
175056	great	O
175057	annoyance	O
175058	when	O
175059	it	O
175060	blew	O
175061	.	O

175062	I	O
175063	remember	O
175064	the	O
175065	appearance	O
175066	of	O
175067	his	O
175068	coat	O
175069	,	O
175070	which	O
175071	he	O
175072	patched	O
175073	himself	O
175074	upstairs	O
175075	in	O
175076	his	O
175077	room	O
175078	,	O
175079	and	O
175080	which	O
175081	,	O
175082	before	O
175083	the	O
175084	end	O
175085	,	O
175086	was	O
175087	nothing	O
175088	but	O
175089	patches	O
175090	.	O

175091	He	O
175092	never	O
175093	wrote	O
175094	or	O
175095	received	O
175096	a	O
175097	letter	O
175098	,	O
175099	and	O
175100	he	O
175101	never	O
175102	spoke	O
175103	with	O
175104	any	O
175105	but	O
175106	the	B-PER
175107	neighbours	I-PER
175108	,	O
175109	and	O
175110	with	O
175111	these	O
175112	,	O
175113	for	O
175114	the	O
175115	most	O
175116	part	O
175117	,	O
175118	only	O
175119	when	O
175120	drunk	O
175121	on	O
175122	rum	O
175123	.	O

175124	The	O
175125	great	O
175126	sea-chest	O
175127	none	O
175128	of	O
175129	us	O
175130	had	O
175131	ever	O
175132	seen	O
175133	open	O
175134	.	O

175135	He	O
175136	was	O
175137	only	O
175138	once	O
175139	crossed	O
175140	,	O
175141	and	O
175142	that	O
175143	was	O
175144	towards	O
175145	the	O
175146	end	O
175147	,	O
175148	when	O
175149	my	B-PER
175150	poor	I-PER
175151	father	I-PER
175152	was	O
175153	far	O
175154	gone	O
175155	in	O
175156	a	O
175157	decline	O
175158	that	O
175159	took	O
175160	him	O
175161	off	O
175162	.	O

175163	Dr.	B-PER
175164	Livesey	O
175165	came	O
175166	late	O
175167	one	O
175168	afternoon	O
175169	to	O
175170	see	O
175171	the	B-PER
175172	patient	I-PER
175173	,	O
175174	took	O
175175	a	O
175176	bit	O
175177	of	O
175178	dinner	O
175179	from	O
175180	my	B-PER
175181	mother	I-PER
175182	,	O
175183	and	O
175184	went	O
175185	into	O
175186	the	O
175187	parlour	O
175188	to	O
175189	smoke	O
175190	a	O
175191	pipe	O
175192	until	O
175193	his	O
175194	horse	O
175195	should	O
175196	come	O
175197	down	O
175198	from	O
175199	the	B-LOC
175200	hamlet	I-LOC
175201	,	O
175202	for	O
175203	we	O
175204	had	O
175205	no	O
175206	stabling	O
175207	at	O
175208	the	O
175209	old	O
175210	Benbow	O
175211	.	O

175212	I	O
175213	followed	O
175214	him	O
175215	in	O
175216	,	O
175217	and	O
175218	I	O
175219	remember	O
175220	observing	O
175221	the	O
175222	contrast	O
175223	the	B-PER
175224	neat	I-PER
175225	,	I-PER
175226	bright	I-PER
175227	doctor	I-PER
175228	,	O
175229	with	O
175230	his	O
175231	powder	O
175232	as	O
175233	white	O
175234	as	O
175235	snow	O
175236	and	O
175237	his	O
175238	bright	O
175239	,	O
175240	black	O
175241	eyes	O
175242	and	O
175243	pleasant	O
175244	manners	O
175245	,	O
175246	made	O
175247	with	O
175248	the	B-PER
175249	coltish	I-PER
175250	country	I-PER
175251	folk	I-PER
175252	,	O
175253	and	O
175254	above	O
175255	all	O
175256	,	O
175257	with	O
175258	that	B-PER
175259	filthy	I-PER
175260	,	I-PER
175261	heavy	I-PER
175262	,	I-PER
175263	bleared	I-PER
175264	scarecrow	I-PER
175265	of	I-PER
175266	a	I-PER
175267	pirate	I-PER
175268	of	O
175269	ours	O
175270	,	O
175271	sitting	O
175272	,	O
175273	far	O
175274	gone	O
175275	in	O
175276	rum	O
175277	,	O
175278	with	O
175279	his	O
175280	arms	O
175281	on	O
175282	the	O
175283	table	O
175284	.	O

175285	Suddenly	O
175286	he	O
175287	--	O
175288	the	B-PER
175289	captain	I-PER
175290	,	O
175291	that	O
175292	is	O
175293	--	O
175294	began	O
175295	to	O
175296	pipe	O
175297	up	O
175298	his	O
175299	eternal	O
175300	song	O
175301	:	O
175302	""""	O
175303	Fifteen	O
175304	men	B-PER
175305	on	O
175306	the	B-PER
175307	dead	I-PER
175308	man	I-PER
175309	's	O
175310	chest	O
175311	--	O
175312	Yo-ho-ho	O
175313	,	O
175314	and	O
175315	a	O
175316	bottle	O
175317	of	O
175318	rum	O
175319	!	O

175320	Drink	O
175321	and	O
175322	the	B-PER
175323	devil	I-PER
175324	had	O
175325	done	O
175326	for	O
175327	the	O
175328	rest	O
175329	--	O
175330	Yo-ho-ho	O
175331	,	O
175332	and	O
175333	a	O
175334	bottle	O
175335	of	O
175336	rum	O
175337	!	O
175338	""""	O

175339	At	O
175340	first	O
175341	I	O
175342	had	O
175343	supposed	O
175344	""""	O
175345	the	B-PER
175346	dead	I-PER
175347	man	I-PER
175348	's	O
175349	chest	O
175350	""""	O
175351	to	O
175352	be	O
175353	that	O
175354	identical	O
175355	big	O
175356	box	O
175357	of	O
175358	his	O
175359	upstairs	O
175360	in	O
175361	the	O
175362	front	O
175363	room	O
175364	,	O
175365	and	O
175366	the	O
175367	thought	O
175368	had	O
175369	been	O
175370	mingled	O
175371	in	O
175372	my	O
175373	nightmares	O
175374	with	O
175375	that	O
175376	of	O
